lon,lat,distance_km,x_santiago_km,relief_m,resolution
-73.2722371967655,-33.45891,624.1201747309365,-242.10345260582696,-4640.824450404309,01m
-73.25067385444744,-33.45891,626.120559906356,-240.10306742681857,-4682.255828301893,01m
-73.22911051212938,-33.45891,628.1209450817755,-238.1026822478102,-4746.480267924531,01m
-73.20754716981132,-33.45891,630.121330257195,-236.1022970688018,-4801.457786792442,01m
-73.18598382749326,-33.45891,632.1217154326146,-234.1019118897934,-4885.506252560675,01m
-73.1644204851752,-33.45891,634.1221006080353,-232.101526710785,-4979.703496495971,01m
-73.14285714285714,-33.45891,636.1224857834549,-230.1011415317766,-5069.2059857143995,01m
-73.12129380053908,-33.45891,638.1228709588744,-228.1007563527682,-5195.900154986586,01m
-73.09973045822102,-33.45891,640.1232561342939,-226.10037117375978,-5153.111673045958,01m
-73.07816711590297,-33.45891,642.1236413097123,-224.09998599475273,-5385.756677088932,01m
-73.05660377358491,-33.45891,644.1240264851318,-222.0996008157443,-5420.556332075457,01m
-73.03504043126685,-33.45891,646.1244116605526,-220.09921563673592,-5432.683916981134,01m
-73.01347708894879,-33.45891,648.1247968359721,-218.09883045772756,-5396.109776280325,01m
-72.99191374663073,-33.45891,650.1251820113916,-216.09844527871914,-5393.086374663073,01m
-72.97035040431267,-33.45891,652.1255671868112,-214.09806009971075,-5395.490307008087,01m
-72.94878706199461,-33.45891,654.1259523622307,-212.09767492070233,-5399.784242318059,01m
-72.92722371967655,-33.45891,656.1263375376502,-210.09728974169394,-5403.614355525607,01m
-72.90566037735849,-33.45891,658.126722713071,-208.09690456268555,-5406.217673584908,01m
-72.88409703504043,-33.45891,660.1271078884905,-206.09651938367713,-5411.499827762805,01m
-72.86253369272237,-33.45891,662.12749306391,-204.09613420466877,-5406.642417250663,01m
-72.84097035040432,-33.45891,664.1278782393284,-202.09574902566166,-5382.553390835581,01m
-72.81940700808626,-33.45891,666.128263414748,-200.0953638466533,-5355.850487870624,01m
-72.7978436657682,-33.45891,668.1286485901675,-198.0949786676449,-5389.498318328828,01m
-72.77628032345014,-33.45891,670.1290337655882,-196.0945934886365,-5416.31812533692,01m
-72.75471698113208,-33.45891,672.1294189410078,-194.0942083096281,-5428.115549056604,01m
-72.73315363881402,-33.45891,674.1298041164273,-192.09382313061968,-5027.409919407072,01m
-72.71159029649596,-33.45891,676.1301892918468,-190.0934379516113,-4670.724210781628,01m
-72.6900269541779,-33.45891,678.1305744672663,-188.0930527726029,-4534.61013045818,01m
-72.66846361185983,-33.45891,680.1309596426871,-186.0926675935945,-4383.724542587592,01m
-72.64690026954177,-33.45891,682.1313448181066,-184.09228241458612,-4033.8752528299583,01m
-72.62533692722371,-33.45891,684.1317299935262,-182.09189723557773,-3677.1580442047034,01m
-72.60377358490567,-33.45891,686.1321151689446,-180.09151205657065,-3480.297820754684,01m
-72.5822102425876,-33.45891,688.1325003443641,-178.09112687756226,-3472.0246867924457,01m
-72.56064690026955,-33.45891,690.1328855197836,-176.09074169855384,-3401.0353309973116,01m
-72.53908355795149,-33.45891,692.1332706952044,-174.09035651954545,-3229.2111323450213,01m
-72.51752021563343,-33.45891,694.1336558706239,-172.08997134053703,-3105.740193261506,01m
-72.49595687331536,-33.45891,696.1340410460434,-170.08958616152864,-2932.6914083557367,01m
-72.4743935309973,-33.45891,698.134426221463,-168.08920098252028,-2697.572399460915,01m
-72.45283018867924,-33.45891,700.1348113968825,-166.08881580351186,-2594.183000000014,01m
-72.43126684636118,-33.45891,702.135196572302,-164.08843062450347,-2414.471312937964,01m
-72.40970350404312,-33.45891,704.1355817477228,-162.08804544549508,-2305.5059072775994,01m
-72.38814016172506,-33.45891,706.1359669231423,-160.08766026648667,-2208.811330458162,01m
-72.366576819407,-33.45891,708.1363520985618,-158.08727508747828,-2160.0449557951097,01m
-72.34501347708895,-33.45891,710.1367372739802,-156.0868899084712,-2081.0675088949106,01m
-72.3234501347709,-33.45891,712.1371224493997,-154.0865047294628,-2029.5024576819364,01m
-72.30188679245283,-33.45891,714.1375076248192,-152.0861195504544,-1965.4429320755316,01m
-72.28032345013477,-33.45891,716.13789280024,-150.085734371446,-1839.3461902964998,01m
-72.25876010781671,-33.45891,718.1382779756595,-148.0853491924376,-1677.1234194070366,01m
-72.23719676549865,-33.45891,720.1386631510791,-146.08496401342921,-1550.1892307277262,01m
-72.21563342318059,-33.45891,722.1390483264986,-144.08457883442082,-1460.2167994609024,01m
-72.19407008086253,-33.45891,724.1394335019181,-142.0841936554124,-1382.4637083557927,01m
-72.17250673854447,-33.45891,726.1398186773389,-140.08380847640402,-1508.4006320756807,01m
-72.15094339622641,-33.45891,728.1402038527584,-138.08342329739563,-1890.5014056605487,01m
-72.12938005390835,-33.45891,730.1405890281779,-136.08303811838724,-1735.1879520214657,01m
-72.10781671159029,-33.45891,732.1409742035975,-134.08265293937885,-1677.2005638813957,01m
-72.08625336927224,-33.45891,734.1413593790159,-132.08226776037176,-1654.4996690026978,01m
-72.06469002695418,-33.45891,736.1417445544354,-130.08188258136335,-1581.8756293800861,01m
-72.04312668463612,-33.45891,738.1421297298562,-128.08149740235496,-1445.1890851752573,01m
-72.02156334231806,-33.45891,740.1425149052757,-126.08111222334657,-1353.796629649593,01m
-72.0,-33.45891,742.1429000806952,-124.08072704433818,-1303.061700000006,01m
-71.97843665768194,-33.45891,744.1432852561147,-122.08034186532977,-1225.4033291105322,01m
-71.95687331536388,-33.45891,746.1436704315342,-120.07995668632138,-1055.6992099729705,01m
-71.93530997304582,-33.45891,748.1440556069538,-118.07957150731299,-822.3843355794575,01m
-71.91374663072776,-33.45891,750.1444407823745,-116.07918632830459,-592.1487816710218,01m
-71.8921832884097,-33.45891,752.1448259577941,-114.07880114929618,-456.2116237196349,01m
-71.87061994609164,-33.45891,754.1452111332136,-112.0784159702878,-490.73880000004334,01m
-71.84905660377359,-33.45891,756.145596308632,-110.07803079128071,-537.5093924527125,01m
-71.82749326145553,-33.45891,758.1459814840515,-108.07764561227232,-194.37129272245582,01m
-71.80592991913747,-33.45891,760.146366659471,-106.07726043326392,-125.71323557951456,01m
-71.78436657681941,-33.45891,762.1467518348918,-104.07687525425553,-126.11969919137518,01m
-71.76280323450135,-33.45891,764.1471370103113,-102.07649007524712,-118.98414285714588,01m
-71.74123989218329,-33.45891,766.1475221857308,-100.07610489623873,-104.59332884096597,01m
-71.71967654986523,-33.45891,768.1479073611504,-98.07571971723033,-89.72807816711591,01m
-71.69811320754717,-33.45891,770.1482925365699,-96.07533453822194,3.3391547169315174,01m
-71.6765498652291,-33.45891,772.1486777119907,-94.07494935921355,-23.629960646843326,01m
-71.65498652291105,-33.45891,774.1490628874102,-92.07456418020514,84.1927563342572,01m
-71.63342318059298,-33.45891,776.1494480628297,-90.07417900119674,147.11362102430235,01m
-71.61185983827494,-33.45891,778.1498332382481,-88.07379382218967,151.68744016172417,01m
-71.59029649595688,-33.45891,780.1502184136676,-86.07340864318127,165.68447951481764,01m
-71.56873315363882,-33.45891,782.1506035890872,-84.07302346417286,202.49555363879995,01m
-71.54716981132076,-33.45891,784.1509887645067,-82.07263828516447,233.25318113208095,01m
-71.5256064690027,-33.45891,786.1513739399275,-80.07225310615608,256.0454862533711,01m
-71.50404312668464,-33.45891,788.151759115347,-78.07186792714768,302.4120455525466,01m
-71.48247978436657,-33.45891,790.1521442907665,-76.07148274813929,284.84885336925083,01m
-71.46091644204851,-33.45891,792.152529466186,-74.0710975691309,241.22713477089601,01m
-71.43935309973045,-33.45891,794.1529146416055,-72.0707123901225,278.2966509433943,01m
-71.4177897574124,-33.45891,796.1532998170263,-70.0703272111141,296.9743760107887,01m
-71.39622641509433,-33.45891,798.1536849924458,-68.0699420321057,305.73967547173925,01m
-71.37466307277629,-33.45891,800.1540701678642,-66.06955685309863,368.94814797844504,01m
-71.35309973045823,-33.45891,802.1544553432838,-64.06917167409023,446.1508417789828,01m
-71.33153638814017,-33.45891,804.1548405187033,-62.06878649508184,371.2198762803321,01m
-71.3099730458221,-33.45891,806.1552256941228,-60.068401316073434,240.41675552562145,01m
-71.28840970350404,-33.45891,808.1556108695436,-58.068016137065044,208.8896665768208,01m
-71.26684636118598,-33.45891,810.1559960449631,-56.06763095805664,308.5776183288639,01m
-71.24528301886792,-33.45891,812.1563812203826,-54.06724577904825,364.69236037737403,01m
-71.22371967654986,-33.45891,814.1567663958022,-52.066860600039846,311.60697870623187,01m
-71.2021563342318,-33.45891,816.1571515712217,-50.066475421031456,504.6683997305481,01m
-71.18059299191374,-33.45891,818.1575367466412,-48.06609024202306,453.9043212937785,01m
-71.15902964959568,-33.45891,820.157921922062,-46.06570506301466,383.06032668470596,01m
-71.13746630727763,-33.45891,822.1583070974804,-44.065319884007586,524.587789757403,01m
-71.11590296495957,-33.45891,824.1586922728999,-42.06493470499918,406.9571819406839,01m
-71.09433962264151,-33.45891,826.1590774483194,-40.064549525990785,316.13851509432095,01m
-71.07277628032345,-33.45891,828.1594626237389,-38.064164346982395,211.03283989224144,01m
-71.05121293800539,-33.45891,830.1598477991585,-36.063779167974,178.59800646900345,01m
-71.02964959568733,-33.45891,832.1602329745792,-34.0633939889656,195.50562587599836,01m
-71.00808625336927,-33.45891,834.1606181499988,-32.0630088099572,281.17680242591473,01m
-70.98652291105121,-33.45891,836.1610033254183,-30.062623630948806,460.03749784369506,01m
-70.96495956873315,-33.45891,838.1613885008378,-28.06223845194041,748.235453908361,01m
-70.94339622641509,-33.45891,840.1617736762573,-26.061853272932012,747.5530113205863,01m
-70.92183288409703,-33.45891,842.1621588516781,-24.061468093923615,557.6564894878395,01m
-70.90026954177898,-33.45891,844.1625440270965,-22.061082914916536,526.1351444743873,01m
-70.87870619946092,-33.45891,846.162929202516,-20.06069773590814,474.7506196765495,01m
-70.85714285714286,-33.45891,848.1633143779355,-18.060312556899746,518.2770142857006,01m
-70.8355795148248,-33.45891,850.1636995533551,-16.05992737789135,666.1147347708329,01m
-70.81401617250674,-33.45891,852.1640847287746,-14.059542198882951,487.58985229111465,01m
-70.79245283018868,-33.45891,854.1644699041954,-12.059157019874554,475.2699471698131,01m
-70.77088948787062,-33.45891,856.1648550796149,-10.058771840866159,481.94233557951503,01m
-70.74932614555256,-33.45891,858.1652402550344,-8.058386661857762,489.65628140161516,01m
-70.7277628032345,-33.45891,860.1656254304539,-6.058001482849365,500.9778188679283,01m
-70.70619946091644,-33.45891,862.1660106058735,-4.05761630384097,511.6870048517542,01m
-70.68463611859838,-33.45891,864.166395781293,-2.0572311248325725,526.9642517520341,01m
-70.66307277628033,-33.45891,866.1667809567125,-0.05684594582549424,547.6789363881381,01m
-70.64150943396227,-33.45891,868.167166132132,1.9435392331829022,563.1381886792428,01m
-70.61994609164421,-33.45891,870.1675513075515,3.943924412191299,577.0301897574169,01m
-70.59838274932615,-33.45891,872.1679364829711,5.944309591199696,597.1797857142881,01m
-70.57681940700809,-33.45891,874.1683216583906,7.944694770208091,619.0251132075457,01m
-70.55525606469003,-33.45891,876.1687068338101,9.945079949216488,650.6845029649514,01m
-70.53369272237197,-33.45891,878.1690920092309,11.945465128224885,726.0453576819045,01m
-70.5121293800539,-33.45891,880.1694771846504,13.945850307233282,1059.9245536388958,01m
-70.49056603773585,-33.45891,882.1698623600699,15.946235486241678,1589.5599660377088,01m
-70.46900269541779,-33.45891,884.1702475354895,17.946620665250073,1895.7024754718086,01m
-70.44743935309972,-33.45891,886.170632710909,19.94700584425847,2358.4246978438678,01m
-70.42587601078168,-33.45891,888.1710178863274,21.94739102326555,2535.4046606467687,01m
-70.4043126684636,-33.45891,890.1714030617493,23.947776202275264,2139.7901741238134,01m
-70.38274932614556,-33.45891,892.1717882371677,25.948161381282343,2447.0546663072973,01m
-70.3611859838275,-33.45891,894.1721734125872,27.94854656029074,2374.769414016175,01m
-70.33962264150944,-33.45891,896.1725585880067,29.948931739299137,2478.8777169811865,01m
-70.31805929919138,-33.45891,898.1729437634262,31.949316918307535,2611.7175822102527,01m
-70.29649595687331,-33.45891,900.173328938847,33.94970209731593,2728.5210803234404,01m
-70.27493261455525,-33.45891,902.1737141142665,35.950087276324325,2863.631419407,01m
-70.2533692722372,-33.45891,904.1740992896861,37.95047245533272,2858.3525299191288,01m
-70.23180592991913,-33.45891,906.1744844651056,39.95085763434112,2587.770281940725,01m
-70.21024258760107,-33.45891,908.1748696405251,41.951242813349516,2875.5136401622385,01m
-70.18867924528301,-33.45891,910.1752548159446,43.95162799235791,3084.663499999891,01m
-70.16711590296495,-33.45891,912.1756399913654,45.95201317136631,2889.5179574123304,01m
-70.1455525606469,-33.45891,914.1760251667838,47.95239835037338,2170.200199999914,01m
-70.12398921832884,-33.45891,916.1764103422033,49.95278352938178,2305.1291401617723,01m
-70.10242587601078,-33.45891,918.1767955176228,51.95316870839017,3151.022975472194,01m
-70.08086253369272,-33.45891,920.1771806930424,53.95355388739858,3258.806238274986,01m
-70.05929919137466,-33.45891,922.1775658684619,55.95393906640697,2916.2431859841877,01m
-70.0377358490566,-33.45891,924.1779510438827,57.95432424541537,2354.9214113207286,01m
-70.01617250673854,-33.45891,926.1783362193022,59.95470942442376,2505.6553919136813,01m
-69.99460916442048,-33.45891,928.1787213947217,61.955094603432165,3346.256782749515,01m
-69.97304582210242,-33.45891,930.1791065701412,63.955479782440555,3833.629476280521,01m
-69.95148247978436,-33.45891,932.1794917455608,65.95586496144895,3645.700448247881,01m
-69.9299191374663,-33.45891,934.1798769209815,67.95625014045736,3225.0776975742656,01m
-69.90835579514825,-33.45891,936.1802620963999,69.95663531946443,3484.6707514824147,01m
-69.88679245283019,-33.45891,938.1806472718195,71.95702049847283,3696.7158264151385,01m
-69.86522911051213,-33.45891,940.181032447239,73.95740567748122,4079.885014824933,01m
-69.84366576819407,-33.45891,942.1814176226585,75.95779085648962,4838.396322911122,01m
-69.82210242587601,-33.45891,944.181802798078,77.95817603549801,5533.862050673815,01m
-69.80053908355795,-33.45891,946.1821879734988,79.95856121450642,4987.934860647088,01m
-69.77897574123989,-33.45891,948.1825731489183,81.95894639351481,4443.068605390733,01m
-69.75741239892183,-33.45891,950.1829583243378,83.9593315725232,4149.340254986497,01m
-69.73584905660377,-33.45891,952.1833434997574,85.9597167515316,4451.551364150922,01m
-69.71428571428571,-33.45891,954.1837286751769,87.96010193054,5429.427514285819,01m
-69.69272237196765,-33.45891,956.1841138505964,89.96048710954841,5310.838681940442,01m
-69.6711590296496,-33.45891,958.1844990260148,91.96087228855548,4803.554646900223,01m
-69.64959568733154,-33.45891,960.1848842014356,93.96125746756385,4613.178517520187,01m
-69.62803234501348,-33.45891,962.1852693768551,95.96164264657226,4626.299656064615,01m
-69.60646900269542,-33.45891,964.1856545522746,97.96202782558066,4684.716680323292,01m
-69.58490566037736,-33.45891,966.1860397276942,99.96241300458907,4273.84651320774,01m
-69.5633423180593,-33.45891,968.1864249031137,101.96279818359744,4118.367116711545,01m
-69.54177897574124,-33.45891,970.1868100785344,103.96318336260585,3699.321580862568,01m
-69.52021563342318,-33.45891,972.187195253954,105.96356854161425,3227.0979043127813,01m
-69.49865229110512,-33.45891,974.1875804293735,107.96395372062265,2863.7009377358054,01m
-69.47708894878706,-33.45891,976.187965604793,109.96433889963103,2672.372777897521,01m
-69.455525606469,-33.45891,978.1883507802125,111.96472407863943,2475.510399460911,01m
-69.43396226415095,-33.45891,980.1887359556309,113.96510925764652,2222.262215094397,01m
-69.41239892183289,-33.45891,982.1891211310517,115.96549443665491,2024.8399196764594,01m
-69.39083557951483,-33.45891,984.1895063064712,117.96587961566331,1815.7390560646604,01m
-69.36927223719677,-33.45891,986.1898914818908,119.9662647946717,1663.6583557951408,01m
-69.3477088948787,-33.45891,988.1902766573103,121.9666499736801,1541.629747169748,01m
-69.32614555256065,-33.45891,990.1906618327298,123.9670351526885,1445.7512781671367,01m
-69.30458221024259,-33.45891,992.1910470081493,125.9674203316969,1386.5959315363762,01m
-69.28301886792453,-33.45891,994.1914321835701,127.96780551070529,1331.7946584905621,01m
-69.26145552560646,-33.45891,996.1918173589896,129.96819068971368,1273.8443609164476,01m
-69.2398921832884,-33.45891,998.1922025344091,131.9685758687221,1213.4096843665498,01m
-69.21832884097034,-33.45891,1000.1925877098287,133.9689610477305,1155.710888140145,01m
-69.1967654986523,-33.45891,1002.1929728852471,135.96934622673757,1102.7995156334166,01m
-69.17520215633424,-33.45891,1004.1933580606666,137.96973140574596,1059.025704582211,01m
-69.15363881401618,-33.45891,1006.1937432360874,139.97011658475435,1027.359647978442,01m
-69.13207547169812,-33.45891,1008.1941284115069,141.97050176376274,998.6144603773481,01m
-69.11051212938006,-33.45891,1010.1945135869264,143.97088694277116,969.4840169811258,01m
-69.088948787062,-33.45891,1012.1948987623459,145.97127212177955,944.7068698113198,01m
-69.06738544474393,-33.45891,1014.1952839377655,147.97165730078794,925.3208509433991,01m
-69.04582210242587,-33.45891,1016.1956691131862,149.97204247979633,925.7498229110463,01m
-69.02425876010781,-33.45891,1018.1960542886058,151.97242765880475,938.0537905660378,01m
-69.00269541778975,-33.45891,1020.1964394640253,153.97281283781314,910.4321706199421,01m
-68.98113207547169,-33.45891,1022.1968246394448,155.97319801682153,887.7320037735722,01m
-68.95956873315365,-33.45891,1024.1972098148633,157.9735831958286,868.0731870619993,01m
-68.93800539083558,-33.45891,1026.1975949902828,159.973968374837,851.939181401624,01m
-68.91644204851752,-33.45891,1028.1979801657035,161.9743535538454,838.0194188679238,01m
-68.89487870619946,-33.45891,1030.198365341123,163.9747387328538,831.8794247978433,01m
-68.8733153638814,-33.45891,1032.1987505165425,165.9751239118622,835.5431576819428,01m
-68.85175202156334,-33.45891,1034.199135691962,167.97550909087056,838.8332191374666,01m
-68.83018867924528,-33.45891,1036.1995208673816,169.97589426987898,839.4497999999994,01m
-68.80862533692722,-33.45891,1038.199906042801,171.97627944888737,841.6710404312666,01m
-68.78706199460916,-33.45891,1040.2002912182218,173.9766646278958,854.975243126682,01m
-68.7654986522911,-33.45891,1042.2006763936413,175.97704980690418,878.1668072776408,01m
-68.74393530997304,-33.45891,1044.2010615690608,177.97743498591257,904.2235256064716,01m
-68.722371967655,-33.45891,1046.2014467444792,179.97782016491965,922.8463385444597,01m
-68.70080862533693,-33.45891,1048.2018319198987,181.97820534392804,946.0983811320733,01m
-68.67924528301887,-33.45891,1050.2022170953182,183.97859052293646,983.4688132075362,01m
-68.65768194070081,-33.45891,1052.202602270739,185.97897570194485,1025.8885436657788,01m
-68.63611859838275,-33.45891,1054.2029874461584,187.9793608809532,1059.9442752021616,01m
-68.61455525606469,-33.45891,1056.203372621578,189.97974605996163,1059.2994326145538,01m
-68.59299191374663,-33.45891,1058.2037577969975,191.98013123897002,1026.6459576819452,01m
-68.57142857142857,-33.45891,1060.204142972417,193.98051641797844,991.1228000000087,01m
-68.54986522911051,-33.45891,1062.2045281478377,195.98090159698683,977.726321293803,01m
-68.52830188679245,-33.45891,1064.2049133232572,197.98128677599522,983.4214716981114,01m
-68.50673854447439,-33.45891,1066.2052984986767,199.98167195500363,961.4150576819427,01m
-68.48517520215634,-33.45891,1068.205683674095,201.98205713401072,933.8360495956939,01m
-68.46361185983827,-33.45891,1070.2060688495158,203.98244231302039,909.5233088948703,01m
-68.44204851752022,-33.45891,1072.2064540249341,205.98282749202747,881.3516463611808,01m
-68.42048517520216,-33.45891,1074.2068392003548,207.98321267103586,846.8734884097039,01m
-68.3989218328841,-33.45891,1076.2072243757743,209.98359785004428,818.2197137466165,01m
-68.37735849056604,-33.45891,1078.2076095511939,211.98398302905267,790.8394245282897,01m
-68.35579514824798,-33.45891,1080.2079947266134,213.98436820806108,763.3693452830132,01m
-68.33423180592992,-33.45891,1082.208379902033,215.98475338706947,737.5863029649579,01m
-68.31266846361186,-33.45891,1084.2087650774524,217.9851385660779,711.3327013477109,01m
-68.2911051212938,-33.45891,1086.209150252873,219.98552374508625,690.090804312659,01m
-68.26954177897574,-33.45891,1088.2095354282926,221.98590892409464,670.1893900269488,01m
-68.24797843665768,-33.45891,1090.2099206037121,223.98629410310303,653.4491026954158,01m
-68.22641509433961,-33.45891,1092.2103057791317,225.98667928211145,638.8168018867837,01m
-68.20485175202157,-33.45891,1094.21069095455,227.98706446111854,625.5329636118624,01m
-68.18328840970351,-33.45891,1096.2110761299696,229.98744964012693,613.7592797843636,01m
-68.16172506738545,-33.45891,1098.2114613053902,231.98783481913532,605.111816172505,01m
-68.14016172506739,-33.45891,1100.2118464808098,233.98821999814373,595.9597622641508,01m
-68.11859838274933,-33.45891,1102.2122316562293,235.98860517715212,588.660745552557,01m
-68.09703504043127,-33.45891,1104.2126168316488,237.98899035616049,584.1996487870607,01m
-68.0754716981132,-33.45891,1106.2130020070683,239.9893755351689,580.8430396226411,01m
-68.05390835579514,-33.45891,1108.213387182489,241.9897607141773,578.1854752021563,01m
-68.03234501347708,-33.45891,1110.2137723579085,243.9901458931857,575.6258487870623,01m
-68.01078167115902,-33.45891,1112.214157533328,245.9905310721941,573.0602679245269,01m
-67.98921832884096,-33.45891,1114.2145427087476,247.9909162512025,569.5246991913737,01m
-67.96765498652292,-33.45891,1116.214927884166,249.99130143020957,567.273249865229,01m
-67.94609164420486,-33.45891,1118.2153130595855,251.99168660921796,564.461591913747,01m
-67.9245283018868,-33.45891,1120.2156982350061,253.99207178822638,560.9890679245291,01m
-67.90296495956873,-33.45891,1122.2160834104257,255.99245696723477,557.8971919137457,01m
-67.88140161725067,-33.45891,1124.2164685858452,257.99284214624316,554.6446617250668,01m
-67.85983827493261,-33.45891,1126.2168537612647,259.99322732525155,551.5977204851739,01m
-67.83827493261455,-33.45891,1128.2172389366842,261.99361250425994,548.5735053908363,01m
-67.81671159029649,-33.45891,1130.2176241121037,263.99399768326833,546.43412264151,01m
-67.79514824797843,-33.45891,1132.2180092875244,265.9943828622767,543.4458094339616,01m
-67.77358490566037,-33.45891,1134.218394462944,267.99476804128517,540.3719433962262,01m
-67.75202156334231,-33.45891,1136.2187796383635,269.99515322029356,537.9082657681928,01m
-67.73045822102426,-33.45891,1138.2191648137818,271.99553839930064,534.0315884097049,01m
-67.7088948787062,-33.45891,1140.2195499892014,273.99592357830903,529.7616830188684,01m
-67.68733153638814,-33.45891,1142.219935164621,275.9963087573174,526.9477541778971,01m
-67.66576819407008,-33.45891,1144.2203203400416,277.9966939363258,522.6230180592993,01m
-67.64420485175202,-33.45891,1146.220705515461,279.9970791153342,519.90973962264,01m
-67.62264150943396,-33.45891,1148.2210906908806,281.9974642943426,517.468535849056,01m
-67.6010781671159,-33.45891,1150.2214758663001,283.997849473351,515.5601967654984,01m
-67.57951482479784,-33.45891,1152.2218610417196,285.99823465235943,511.980537735849,01m
-67.55795148247978,-33.45891,1154.2222462171403,287.9986198313678,509.2049706199464,01m
-67.53638814016172,-33.45891,1156.2226313925598,289.99900501037615,505.59885822102257,01m
-67.51482479784366,-33.45891,1158.2230165679794,291.99939018938454,501.6941797843657,01m
-67.49326145552561,-33.45891,1160.2234017433977,293.9997753683916,498.31600188679226,01m
-67.47169811320755,-33.45891,1162.2237869188173,296.00016054740007,495.03351132075505,01m
-67.45013477088949,-33.45891,1164.2241720942368,298.00054572640846,491.98345417789835,01m
-67.42857142857143,-33.45891,1166.2245572696575,300.00093090541685,488.5911999999987,01m
-67.40700808625337,-33.45891,1168.224942445077,302.00131608442524,485.22857466307244,01m
-67.38544474393531,-33.45891,1170.2253276204965,304.00170126343363,482.95658975741253,01m
-67.36388140161725,-33.45891,1172.225712795916,306.0020864424421,481.2723617250663,01m
-67.34231805929919,-33.45891,1174.2260979713355,308.00247162145047,479.1827177897566,01m
-67.32075471698113,-33.45891,1176.226483146755,310.0028568004588,476.55613018867865,01m
-67.29919137466307,-33.45891,1178.2268683221757,312.00324197946725,473.622696226415,01m
-67.277628032345,-33.45891,1180.2272534975953,314.00362715847564,470.7129506738528,01m
-67.25606469002696,-33.45891,1182.2276386730136,316.0040123374827,468.1650973045828,01m
-67.2345013477089,-33.45891,1184.2280238484332,318.0043975164911,466.35611347708965,01m
-67.21293800539084,-33.45891,1186.2284090238527,320.0047826954995,463.95692075471686,01m
-67.19137466307278,-33.45891,1188.2287941992722,322.0051678745079,462.72333369272246,01m
-67.16981132075472,-33.45891,1190.2291793746929,324.0055530535163,461.24841886792365,01m
-67.14824797843666,-33.45891,1192.2295645501124,326.0059382325247,459.4609894878705,01m
-67.1266846361186,-33.45891,1194.229949725532,328.00632341153306,463.99498840970614,01m
-67.10512129380054,-33.45891,1196.2303349009514,330.00670859054145,478.3435156334326,01m
-67.08355795148248,-33.45891,1198.230720076371,332.0070937695499,493.6261398921809,01m
-67.06199460916442,-33.45891,1200.2311052517905,334.0074789485583,510.2940369272303,01m
-67.04043126684635,-33.45891,1202.2314904272112,336.0078641275667,527.5232091644245,01m
-67.01886792452831,-33.45891,1204.2318756026295,338.00824930657376,546.7706905660249,01m
-66.99730458221025,-33.45891,1206.232260778049,340.00863448558215,575.6753380053876,01m
-66.97574123989219,-33.45891,1208.2326459534686,342.00901966459054,606.5540353099648,01m
-66.95417789757413,-33.45891,1210.2330311288881,344.00940484359893,630.2566919137521,01m
-66.93261455525607,-33.45891,1212.2334163043076,346.0097900226074,642.943545822101,01m
-66.911051212938,-33.45891,1214.2338014797283,348.01017520161577,627.2586064690042,01m
-66.88948787061994,-33.45891,1216.2341866551478,350.01056038062416,608.1428021563229,01m
-66.86792452830188,-33.45891,1218.2345718305673,352.01094555963255,589.2457528301838,01m
-66.84636118598382,-33.45891,1220.2349570059869,354.0113307386409,564.0273177897535,01m
-66.82479784366576,-33.45891,1222.2353421814064,356.01171591764927,543.1428245283016,01m
-66.8032345013477,-33.45891,1224.235727356827,358.0121010966577,524.92050107817,01m
-66.78167115902966,-33.45891,1226.2361125322454,360.01248627566474,501.4982840970421,01m
-66.7601078167116,-33.45891,1228.236497707665,362.0128714546732,480.79060539084435,01m
-66.73854447439354,-33.45891,1230.2368828830845,364.0132566336816,462.60635606468895,01m
-66.71698113207547,-33.45891,1232.237268058504,366.01364181268997,444.5528132075491,01m
-66.69541778975741,-33.45891,1234.2376532339235,368.01402699169836,431.07150431267166,01m
-66.67385444743935,-33.45891,1236.2380384093442,370.01441217070675,416.49708005390346,01m
-66.6522911051213,-33.45891,1238.2384235847637,372.0147973497152,409.3554304582209,01m
-66.63072776280323,-33.45891,1240.2388087601832,374.0151825287236,411.3485816711649,01m
-66.60916442048517,-33.45891,1242.2391939356028,376.015567707732,421.106730997311,01m
-66.58760107816711,-33.45891,1244.2395791110223,378.01595288674037,432.07076873315737,01m
-66.56603773584905,-33.45891,1246.2399642864418,380.01633806574876,441.80247358490794,01m
-66.544474393531,-33.45891,1248.2403494618613,382.01672324475584,452.475768463605,01m
-66.52291105121293,-33.45891,1250.240734637282,384.0171084237656,464.41969514825587,01m
-66.50134770889488,-33.45891,1252.2411198127004,386.0174936027727,478.8306787061954,01m
-66.47978436657682,-33.45891,1254.24150498812,388.01787878178106,494.95176738544956,01m
-66.45822102425876,-33.45891,1256.2418901635394,390.0182639607894,513.6787776280343,01m
-66.4366576819407,-33.45891,1258.242275338959,392.0186491397978,533.5095571428558,01m
-66.41509433962264,-33.45891,1260.2426605143796,394.0190343188062,555.5470660377471,01m
-66.39353099730458,-33.45891,1262.2430456897991,396.01941949781457,579.3306132075547,01m
-66.37196765498652,-33.45891,1264.2434308652187,398.019804676823,608.7523312668513,01m
-66.35040431266846,-33.45891,1266.2438160406382,400.0201898558314,638.9480353099932,01m
-66.3288409703504,-33.45891,1268.2442012160577,402.0205750348398,663.9148671158986,01m
-66.30727762803234,-33.45891,1270.2445863914784,404.0209602138482,688.1523649595766,01m
-66.28571428571428,-33.45891,1272.244971566898,406.0213453928566,711.2649714285767,01m
